"FISV"	"500"	24000.000	09/30/2018	0.100	397.346	342.000	348.000	1461.000	403.800	408.400	413.100	416.200	420.200	423.600	429.000	432.800
"FITB"	"500"	18125.000	09/30/2018	0.100	654.504	82.000	-105.000	2185.000	667.624	683.345	689.820	703.098	721.280	741.401	747.668	746.287
"FL"	"500"	15141.000	08/04/2018	0.400	107.207	263.000	134.000	1069.000	116.600	118.700	120.000	126.000	131.300	131.400	132.200	132.900
"FLIR"	"500"	3542.000	09/30/2018	0.600	137.092	30.900	156.400	374.800	138.190	137.749	138.504	139.694	137.849	136.865	136.359	136.238
"FLR"	"500"	56706.000	09/30/2018	0.200	139.978	215.400	-147.200	40.000	140.713	140.654	140.099	139.896	139.887	139.818	139.443	139.258
"FLS"	"500"	17000.000	09/30/2018	0.000	130.323	71.000	27.800	265.000	130.843	130.844	130.761	130.757	130.760	130.732	130.690	130.573
"FLT"	"500"	7890.000	09/30/2018	0.600	121.653	76.900	136.500	811.600	88.456	89.169	89.765	89.659	90.751	92.013	92.108	92.576
"FMC"	"500"	7000.000	09/30/2018	0.400	133.500	137.000	82.700	430.000	134.852	134.767	134.589	134.468	134.371	134.237	133.966	133.890
"FOXA"	"500"	22400.000	09/30/2018	0.100	1531.866	570.000	182.000	3996.000	1854.000	1852.000	1853.000	1853.000	1852.000	1851.000	1851.000	1853.000
"FRT"	"500"	311.000	09/30/2018	0.500	73.276	0.800	61.900	484.300	73.400	72.990	72.905	72.519	72.091	72.001	71.965	71.630
"FTI"	"500"	37000.000	09/30/2018	0.100	450.165	340.500	-1342.800	-413.000	454.500	461.400	464.300	466.400	467.200	466.700	466.600	-99999999.990
"FTNT"	"500"	5066.000	09/30/2018	11.200	141.086	55.100	263.500	616.200	169.800	168.600	167.700	171.501	175.519	175.741	174.489	173.848
"FTV"	"500"	26000.000	09/28/2018	1.800	293.068	142.100	234.200	1363.000	349.900	349.200	348.600	348.100	347.700	347.200	347.000	343.000
"GD"	"500"	98600.000	09/30/2018	0.100	278.934	602.000	-1712.000	3053.000	295.339	296.153	296.399	296.982	298.145	299.790	301.771	302.493
"GE"	"500"	313000.000	09/30/2018	0.000	8686.342	409.000	-13660.000	6472.000	8694.000	8688.000	8683.000	8681.000	8665.000	8671.000	8714.000	8812.000
"GILD"	"500"	10000.000	09/30/2018	0.400	1284.995	896.000	3061.000	8808.000	1296.000	1298.000	1307.000	1307.000	1306.000	1307.000	1308.000	1315.000
"GIS"	"500"	40000.000	08/26/2018	0.200	594.422	619.100	-387.900	2857.900	598.000	587.000	572.500	571.300	576.500	579.000	580.700	588.800
"GLW"	"500"	46200.000	09/30/2018	0.100	798.193	620.000	-1962.000	2866.000	805.000	819.000	848.000	865.000	883.000	908.000	925.000	942.000
"GM"	"500"	180000.000	09/30/2018	0.000	1309.119	8662.000	4978.000	16114.000	1412.000	1410.000	1408.000	1411.000	1445.000	1497.000	1505.000	1516.000
"GOOGL"	"500"	94372.000	09/30/2018	0.000	627.898	22365.000	2862.000	45252.000	695.634	694.935	694.752	694.605	693.485	691.959	691.555	689.815
"GPC"	"500"	48000.000	09/30/2018	0.000	142.612	151.500	149.000	1198.200	146.763	146.748	146.727	146.624	146.720	147.079	148.154	148.475
"GPN"	"500"	10000.000	09/30/2018	0.700	151.933	201.400	-195.400	813.300	158.168	159.003	159.321	159.194	154.560	152.525	152.304	306.290
"GPS"	"500"	135000.000	11/03/2018	5.100	241.678	778.000	-393.000	1347.000	384.000	387.000	389.000	387.000	391.000	395.000	399.000	400.000
"GRMN"	"500"	12300.000	09/29/2018	1.300	118.101	6.100	165.000	900.000	188.799	188.542	188.322	187.606	187.616	187.757	188.333	188.191
"GS"	"500"	39800.000	09/30/2018	0.100	365.986	6923.000	2261.000	-4303.000	385.400	387.000	389.100	389.800	398.200	406.100	407.700	415.100
"GT"	"500"	64000.000	09/30/2018	0.000	232.241	813.000	94.000	1288.000	236.000	239.000	240.000	243.000	250.000	252.000	252.000	258.000
"GWW"	"500"	24400.000	09/30/2018	1.700	46.625	218.000	165.100	889.900	56.340	56.256	56.063	56.669	57.317	58.013	58.188	59.160
"HAL"	"500"	55000.000	09/30/2018	0.100	873.549	1914.000	159.000	3316.000	877.000	877.000	875.000	873.000	872.000	869.000	867.000	864.000
"HAS"	"500"	5400.000	09/30/2018	0.400	115.431	136.400	-337.700	697.300	127.161	125.711	125.073	124.544	125.170	125.263	125.182	124.926
"HBAN"	"500"	15772.000	09/30/2018	0.800	1050.001	111.400	105.000	1991.700	1084.536	1103.337	1083.836	1077.399	1086.038	1088.934	1086.374	1085.251
"HBI"	"500"	67200.000	09/29/2018	0.600	356.475	90.100	21.700	465.900	363.510	362.011	361.882	364.065	366.083	365.911	373.218	380.423
"HCA"	"500"	253000.000	09/30/2018	0.200	271.358	3402.000	-140.000	6320.000	345.823	348.615	350.850	353.026	360.170	365.847	370.289	373.460
"HCP"	"500"	190.000	09/30/2018	0.000	468.926	553.100	-67.400	842.100	469.867	469.769	469.557	469.110	468.975	468.809	468.560	467.987
"HD"	"500"	413000.000	10/28/2018	0.000	1128.236	2254.000	-1785.000	12326.000	1135.000	1144.000	1152.000	1160.000	1168.000	1183.000	1198.000	1208.000
"HES"	"500"	2075.000	09/30/2018	0.000	260.484	209.000	478.000	1401.000	294.300	297.500	309.500	313.500	314.500	314.400	313.900	313.500
"HFC"	"500"	3522.000	09/30/2018	0.500	172.196	55.200	444.900	1295.900	175.097	175.899	176.617	176.267	176.149	176.146	176.210	175.933
"HIG"	"500"	16400.000	09/30/2018	0.200	357.398	-99999999.990	-99999999.990	-99999999.990	358.600	358.300	357.500	363.700	360.200	366.000	371.400	387.700
"HII"	"500"	38000.000	09/30/2018	0.100	42.030	447.000	-431.000	700.000	43.300	44.200	44.800	45.400	45.400	45.700	46.300	46.200
"HLT"	"500"	163000.000	09/30/2018	0.200	292.094	73.000	-96.000	1192.000	297.000	301.000	316.000	318.000	322.000	327.000	330.000	329.000
"HOG"	"500"	5200.000	09/30/2018	0.000	161.895	212.100	228.200	1178.500	165.927	166.589	168.139	167.894	169.850	174.409	176.001	176.367
"HOLX"	"500"	6252.000	09/29/2018	0.700	288.029	47.200	126.100	732.900	272.720	273.729	277.114	276.856	279.541	280.824	280.215	278.663
"HON"	"500"	131000.000	09/30/2018	0.100	737.504	940.000	2414.000	7047.000	741.800	745.500	750.600	759.100	762.200	764.200	763.100	762.200
"HP"	"500"	8780.000	09/30/2018	1.100	105.908	466.600	-237.000	544.500	108.950	108.905	108.862	108.822	108.590	108.572	108.565	108.276
"HPE"	"500"	66000.000	07/31/2018	0.100	1468.725	2818.000	-1115.000	1729.000	1513.000	1552.000	1591.000	1616.000	1641.000	1658.000	1669.000	1694.000
"HPQ"	"500"	49000.000	07/31/2018	0.100	1578.720	468.000	-1976.000	4501.000	1601.000	1630.000	1650.000	1670.000	1681.000	1688.000	1704.000	1715.000
"HRB"	"500"	2700.000	07/31/2018	0.500	204.637	97.500	442.300	883.600	207.673	209.217	209.080	209.065	207.935	207.355	207.862	215.535
"HRL"	"500"	20400.000	07/29/2018	0.100	277.955	285.500	-287.300	1173.000	530.606	529.799	529.453	527.991	528.165	528.712	528.585	528.741
"HRS"	"500"	17500.000	09/28/2018	0.400	117.215	144.000	-83.000	773.000	117.900	118.300	118.400	118.500	119.100	120.500	122.600	123.700
"HSIC"	"500"	22000.000	09/29/2018	0.100	150.749	88.000	39.900	628.800	152.533	153.353	153.106	154.990	156.914	157.748	157.716	158.764
"HST"	"500"	205.000	09/30/2018	0.500	733.142	125.000	506.000	1307.000	739.900	739.700	739.200	738.900	738.800	738.600	738.000	737.600
"HSY"	"500"	15360.000	09/30/2018	0.300	269.902	350.000	548.700	1516.500	209.775	209.568	210.734	211.108	212.038	213.086	212.933	212.867
"HUM"	"500"	45900.000	09/30/2018	0.100	136.800	586.000	-5723.000	-405.000	137.709	137.763	137.903	141.334	144.215	144.600	147.824	149.537
"IBM"	"500"	366600.000	09/30/2018	0.000	907.888	551.000	547.000	16860.000	911.200	915.064	920.680	924.511	929.400	934.924	942.441	948.610
"ICE"	"500"	4952.000	09/30/2018	0.200	559.164	82.000	220.000	2410.000	572.000	578.000	582.000	583.000	591.000	591.000	594.000	595.000
"IDXX"	"500"	7600.000	09/30/2018	1.300	84.817	2.500	-22.100	385.600	86.756	87.004	87.331	87.424	87.537	88.004	88.117	89.285
"IFF"	"500"	7300.000	09/30/2018	17.400	106.417	154.100	4958.500	393.200	81.263	79.065	79.018	79.064	79.063	79.072	79.098	79.411
"ILMN"	"500"	6200.000	09/30/2018	0.400	146.383	0.000	-8.000	1136.000	147.000	147.000	147.000	146.000	146.000	146.000	146.000	146.803
"INCY"	"500"	1208.000	09/30/2018	0.300	211.766	73.500	-15.800	163.100	212.627	212.210	211.681	211.123	206.796	205.141	195.260	188.596
"INFO"	"500"	13000.000	08/31/2018	0.200	358.289	236.900	0.600	1174.900	393.000	391.800	398.000	397.600	397.600	399.700	406.200	416.600
"INTC"	"500"	102700.000	09/29/2018	0.000	4561.793	15360.000	-5668.000	29773.000	4574.000	4649.000	4674.000	4683.000	4688.000	4710.000	4723.000	4736.000
"INTU"	"500"	8900.000	10/31/2018	0.100	248.983	23.000	626.000	2047.000	260.000	256.000	257.000	256.000	256.000	257.000	256.000	257.000
"IP"	"500"	56000.000	09/30/2018	0.100	396.970	-99999999.990	-99999999.990	-99999999.990	407.400	413.200	413.500	412.700	412.900	412.900	412.100	411.400
"IPG"	"500"	50200.000	09/30/2018	0.300	381.842	152.900	1161.700	694.100	382.600	383.600	383.400	384.800	389.500	392.300	391.700	392.099
"IPGP"	"500"	5030.000	09/30/2018	0.500	35.685	160.700	-232.700	388.800	53.571	53.662	53.694	53.621	53.440	53.380	53.368	53.155
"IQV"	"500"	55000.000	09/30/2018	2.100	168.682	423.000	-276.000	1070.000	202.300	205.700	207.500	209.100	214.300	217.600	230.100	238.569
"IR"	"500"	46000.000	09/30/2018	0.200	244.679	322.600	-236.500	1547.700	246.400	247.500	250.400	250.400	253.300	256.400	259.400	259.800
"IRM"	"500"	24000.000	09/30/2018	0.800	280.279	12.900	-140.200	826.600	286.159	285.984	285.259	270.323	265.198	264.217	263.855	263.530
"ISRG"	"500"	4444.000	09/30/2018	0.700	113.091	162.900	133.300	1163.500	114.000	113.500	112.800	112.000	111.800	111.000	111.900	115.801
"IT"	"500"	15131.000	09/30/2018	2.900	88.077	99.800	-434.900	448.300	90.854	91.048	91.005	91.109	90.624	89.297	82.835	82.637
"ITW"	"500"	50000.000	09/30/2018	0.100	331.030	360.000	-1196.000	2697.000	333.300	336.700	340.200	342.300	343.400	344.600	346.200	348.100
"IVZ"	"500"	7410.000	09/30/2018	0.300	405.143	97.300	-313.300	883.100	414.300	413.900	411.300	410.000	410.000	409.900	407.700	408.700
"JBHT"	"500"	24681.000	09/30/2018	2.300	86.608	874.800	-0.100	1004.200	109.254	109.449	109.754	109.750	109.703	109.630	110.878	111.526
"JCI"	"500"	122000.000	09/30/2018	0.200	921.973	1030.000	-121.000	2522.000	924.800	925.600	926.200	926.100	929.600	935.400	939.200	937.200
"JEC"	"500"	74400.000	09/28/2018	0.500	141.468	0.000	19.200	481.200	142.222	142.015	141.785	124.122	119.400	119.206	119.484	119.438
"JEF"	"500"	12700.000	09/30/2018	7.200	285.835	342.000	242.500	-205.300	341.434	347.367	355.643	357.105	367.828	368.282	369.209	369.402
"JKHY"	"500"	6307.000	09/30/2018	0.800	76.674	11.300	10.800	420.200	77.188	77.261	77.247	77.218	77.283	77.601	77.597	77.814
"JNJ"	"500"	134000.000	09/30/2018	0.000	2680.097	3592.000	335.000	22062.000	2683.200	2682.300	2682.200	2742.000	2684.600	2691.900	2706.600	2714.500
"JNPR"	"500"	9381.000	09/30/2018	0.100	340.410	164.500	106.500	862.900	346.200	349.000	355.300	370.800	378.300	380.400	380.900	379.900
"JPM"	"500"	255313.000	09/30/2018	0.100	3299.665	0.000	-78255.000	27302.000	3376.100	3415.200	3458.300	3493.700	3534.700	3552.800	3601.700	3611.400
"JWN"	"500"	75000.000	08/04/2018	11.200	114.127	707.000	313.000	1283.000	167.800	167.800	167.100	166.600	166.400	167.300	172.900	173.400
"K"	"500"	33000.000	09/29/2018	0.000	344.576	516.000	42.000	1451.000	347.000	347.000	346.000	348.000	345.000	349.000	351.000	350.000
"KEY"	"500"	18415.000	09/30/2018	0.300	1030.675	129.000	-243.000	1530.000	1036.479	1052.652	1056.037	1062.424	1073.390	1076.203	1068.609	1068.792
"KEYS"	"500"	12900.000	07/31/2018	0.600	187.327	97.000	-199.000	431.000	188.000	188.000	187.000	186.000	186.000	177.000	171.000	170.000
"KHC"	"500"	39000.000	09/29/2018	0.000	621.947	855.000	-182.000	1410.000	1219.000	1219.000	1219.000	1218.000	1218.000	1218.000	1217.000	1220.000
"KIM"	"500"	546.000	09/30/2018	0.100	409.514	7.900	-112.300	708.600	419.230	420.168	421.396	423.734	423.688	423.650	423.583	423.121
"KLAC"	"500"	6550.000	09/30/2018	0.300	152.745	73.500	328.800	1236.900	155.221	155.743	156.221	156.587	156.826	156.666	156.749	156.335
"KMB"	"500"	42000.000	09/30/2018	0.000	345.026	756.000	-161.000	2884.000	347.200	348.800	350.400	351.200	352.700	354.400	356.000	357.600
"KMI"	"500"	10897.000	09/30/2018	0.300	1901.149	961.000	2959.000	4669.000	2205.000	2204.000	2207.000	2230.000	2231.000	2230.000	2230.000	2233.000
"KMX"	"500"	25110.000	08/31/2018	0.400	173.736	312.800	34.000	-50.800	176.284	178.139	180.668	181.888	182.868	185.200	187.079	189.200
"KO"	"500"	61800.000	09/28/2018	0.100	4223.477	1398.000	-3356.000	6878.000	4255.000	4255.000	4265.000	4263.000	4266.000	4273.000	4287.000	4302.000
"KORS"	"500"	8166.000	09/29/2018	3.200	143.260	3.900	-22.700	997.100	149.575	149.502	150.818	152.048	151.781	154.487	159.944	163.149
"KR"	"500"	449000.000	08/18/2018	0.700	792.135	2774.000	-458.000	3348.000	797.000	839.000	877.000	887.000	897.000	914.000	930.000	940.000
"KSS"	"500"	33000.000	08/04/2018	0.700	164.579	589.000	197.000	2032.000	165.000	165.000	164.000	166.000	168.000	170.000	172.000	177.000
"KSU"	"500"	7130.000	09/30/2018	0.200	101.114	98.900	18.700	1000.500	101.658	102.092	102.574	103.021	104.324	105.473	106.111	106.840
"L"	"500"	18100.000	09/30/2018	0.000	274.413	1027.000	155.000	4175.000	315.900	318.870	327.780	335.740	336.910	336.910	336.880	336.810
"LB"	"500"	25200.000	11/03/2018	0.100	227.342	669.000	-387.000	1281.000	275.000	277.000	279.000	281.000	284.000	287.000	286.000	287.000
"LEG"	"500"	22500.000	09/30/2018	0.900	129.152	163.000	20.600	433.300	133.800	134.000	135.300	135.700	135.700	136.000	136.800	137.300
"LEN"	"500"	9111.000	08/31/2018	0.900	303.519	122.300	-3223.700	605.900	327.214	314.630	307.361	251.537	232.673	232.517	236.852	226.242
"LH"	"500"	60000.000	09/30/2018	0.300	100.322	0.200	483.400	1345.300	101.600	101.900	101.900	102.400	102.200	102.400	102.500	103.100
"LIN"	"500"	26714.000	09/30/2018	0.100	550.658	1395.000	-7.000	3185.000	288.093	287.803	287.504	286.978	286.467	286.090	285.509	285.719
"LKQ"	"500"	43000.000	09/30/2018	0.400	315.118	215.300	66.300	590.800	318.082	312.556	309.517	309.075	308.909	308.407	308.028	307.518
"LLL"	"500"	31000.000	09/28/2018	0.400	78.242	240.000	68.000	788.000	78.500	78.400	78.200	78.000	78.200	78.000	77.700	77.400
"LLY"	"500"	40655.000	09/30/2018	11.200	1057.188	1259.800	5235.700	5819.300	1020.400	1030.200	1048.000	1043.692	1053.400	1055.000	1056.300	1058.096
"LMT"	"500"	100000.000	09/30/2018	0.000	284.186	1326.000	-2044.000	2433.000	284.300	285.000	285.500	285.700	287.100	288.500	290.000	291.200
"LNC"	"500"	9047.000	09/30/2018	0.200	211.504	0.000	-505.000	1213.000	215.901	217.997	218.369	218.579	220.814	223.555	225.620	227.605
"LNT"	"500"	3989.000	09/30/2018	0.000	235.572	1469.500	231.500	542.200	235.200	232.000	231.400	231.200	231.000	229.000	227.600	227.400
"LOW"	"500"	200000.000	08/03/2018	0.000	800.215	1145.000	-398.000	5199.000	813.000	825.000	827.000	831.000	841.000	857.000	868.000	873.000
"LRCX"	"500"	10900.000	09/23/2018	0.100	154.588	269.500	161.200	2517.700	155.658	160.917	162.378	161.135	162.141	162.213	163.408	162.659
"LUV"	"500"	58559.000	09/30/2018	0.000	560.659	62.000	644.000	4467.000	569.000	578.000	587.000	589.000	597.000	604.000	613.000	618.000
"LW"	"500"	7200.000	08/26/2018	0.500	145.614	289.400	80.700	565.600	146.500	146.300	146.300	146.300	146.200	146.100	146.100	146.000
"LYB"	"500"	13400.000	09/30/2018	0.000	301.549	1808.000	-679.000	5656.000	388.462	391.000	394.000	-99999999.990	395.000	401.000	403.000	407.000
"M"	"500"	130000.000	08/04/2018	0.000	305.824	271.000	321.000	2029.000	307.700	306.600	305.700	305.500	305.500	305.000	305.500	308.400
"MA"	"500"	13400.000	09/30/2018	0.100	906.735	162.000	1180.000	6605.000	1037.000	1043.000	1051.000	1055.000	1063.000	1070.000	1078.000	1089.000
"MAA"	"500"	2419.000	09/30/2018	0.100	113.048	-99999999.990	-46.600	702.100	113.671	113.646	113.621	113.452	113.434	113.413	113.338	88.180
"MAC"	"500"	855.000	09/30/2018	0.000	140.257	-1.600	20.200	333.700	141.196	141.137	141.024	140.944	141.299	141.695	143.596	143.884
"MAR"	"500"	177000.000	09/30/2018	0.300	279.257	547.000	-141.000	2344.000	346.700	353.400	358.400	365.300	372.300	378.500	384.900	388.700
"MAS"	"500"	26000.000	09/30/2018	0.400	303.674	220.000	-572.000	938.000	304.000	306.000	310.000	311.000	313.000	315.000	317.000	320.000
"MAT"	"500"	28000.000	09/30/2018	0.100	343.735	80.500	27.800	-19.000	345.285	344.584	344.434	344.344	343.870	343.116	342.914	342.653
"MCD"	"500"	235000.000	09/30/2018	0.000	770.432	2508.300	-96.700	6564.400	772.800	780.000	790.900	794.200	805.300	811.600	818.800	823.500
"MCHP"	"500"	14234.000	09/30/2018	0.000	231.297	286.200	-366.700	1514.400	235.800	235.200	234.766	234.106	233.299	229.429	222.704	216.210
"MCK"	"500"	78000.000	09/30/2018	0.000	195.195	154.000	-445.000	3324.000	198.000	202.000	205.000	207.000	209.000	211.000	212.000	221.000
"MCO"	"500"	12621.000	09/30/2018	0.200	190.597	84.100	72.000	1489.400	191.800	191.900	191.400	191.100	191.100	191.000	191.100	190.900
"MDLZ"	"500"	83000.000	09/30/2018	0.100	1448.809	1094.000	981.000	2292.000	1466.000	1471.500	1489.000	1498.000	1507.000	1512.500	1529.000	1541.000
"MDT"	"500"	86000.000	10/26/2018	0.100	1332.717	-99999999.990	-99999999.990	-99999999.990	1349.200	1352.700	1355.200	1354.000	1355.100	1361.900	1369.900	1372.200
"MET"	"500"	49000.000	09/30/2018	0.100	836.850	0.000	-533.000	12487.000	992.700	1015.600	1035.900	1052.300	1062.300	1074.000	1090.400	1100.200
"MGM"	"500"	52000.000	09/30/2018	0.300	487.379	1688.700	-684.000	2090.000	535.130	548.433	564.832	566.226	573.527	574.931	574.403	573.876
"MHK"	"500"	38800.000	09/29/2018	0.400	60.188	894.300	6.800	1213.900	74.603	74.597	74.453	74.438	74.338	74.327	74.212	74.164
"MKC"	"500"	11700.000	08/31/2018	0.100	129.150	186.600	-93.100	901.300	131.600	131.400	131.200	130.700	126.300	124.700	125.100	126.000
"MLM"	"500"	8406.000	09/30/2018	0.200	62.288	358.400	-1416.400	546.600	62.932	62.951	62.957	62.908	62.896	62.918	62.910	63.301
"MMC"	"500"	65000.000	09/30/2018	0.000	502.664	307.000	-127.000	2075.000	504.000	507.000	508.000	510.000	512.000	514.000	515.000	516.000
"MMM"	"500"	91536.000	09/30/2018	0.000	581.359	1505.000	354.000	6041.000	585.600	591.400	596.200	596.300	597.600	598.100	598.100	600.200
"MNST"	"500"	2991.000	09/30/2018	0.100	400.385	65.600	248.200	1019.000	552.694	559.867	566.000	564.478	567.878	567.910	571.578	568.821
"MO"	"500"	8300.000	09/30/2018	0.000	1876.844	180.000	-151.000	7323.000	1883.000	1891.000	1899.000	1903.000	1915.000	1928.000	1939.000	1946.000
"MOS"	"500"	8500.000	09/30/2018	0.000	350.613	895.600	324.500	1671.000	385.500	385.400	382.600	350.900	351.100	351.000	350.500	350.400
"MPC"	"500"	43800.000	09/30/2018	0.400	684.243	3119.000	2901.000	6173.000	451.000	459.000	476.000	486.000	504.000	513.000	525.000	528.000
"MRK"	"500"	69000.000	09/30/2018	0.000	2598.750	2401.000	-77.000	11345.000	2662.000	2683.000	2695.000	2715.000	2727.000	2734.000	2745.000	2757.000
"MRO"	"500"	2300.000	09/30/2018	0.000	829.079	804.000	-231.000	2880.000	848.000	854.000	851.000	850.000	850.000	850.000	849.000	849.000
"MS"	"500"	59835.000	09/30/2018	24.400	1297.422	1813.000	10311.000	16092.000	1697.000	1720.000	1740.000	1753.000	1776.000	1791.000	1801.000	1807.000
"MSCI"	"500"	3121.000	09/30/2018	0.100	85.994	17.900	599.400	582.700	88.796	89.112	90.075	90.126	90.112	90.404	90.708	93.307
"MSFT"	"500"	131000.000	09/30/2018	0.100	7568.684	13102.000	8253.000	45101.000	7673.000	7682.000	7698.000	7710.000	7708.000	7716.000	7725.000	7755.000
"MSI"	"500"	15000.000	09/29/2018	0.100	162.890	149.000	134.000	1024.000	162.600	162.200	161.400	162.000	162.300	163.100	164.200	165.400
"MTB"	"500"	15913.000	09/30/2018	0.200	131.361	68.800	-237.500	2023.800	142.822	144.123	145.786	150.038	151.347	152.857	153.248	155.112
"MTD"	"500"	15400.000	09/30/2018	0.400	24.473	138.300	-31.600	531.500	25.126	25.299	25.468	25.563	25.613	25.751	25.932	26.136
"MU"	"500"	36000.000	08/30/2018	0.200	1083.567	8879.000	1371.000	17400.000	1158.000	1159.000	1156.000	1134.000	1110.000	1106.000	1099.000	1040.000
"MXIM"	"500"	7149.000	09/29/2018	0.300	274.922	-99999999.990	-99999999.990	-99999999.990	278.045	279.341	280.850	281.560	282.170	282.544	282.903	283.294
"MYL"	"500"	35000.000	09/30/2018	0.000	486.369	256.900	-189.600	2201.100	514.500	514.400	514.400	533.300	535.200	535.000	534.500	534.300
"NBL"	"500"	2277.000	09/30/2018	0.100	469.967	3282.000	119.000	2309.000	482.000	484.000	487.000	484.000	487.000	472.000	431.000	430.000
"NCLH"	"500"	31000.000	09/30/2018	0.300	217.065	1604.400	-236.400	1946.200	221.512	223.308	227.344	228.488	228.267	227.931	227.469	227.180
"NDAQ"	"500"	4416.000	09/30/2018	0.100	133.564	114.000	-175.000	968.000	164.227	165.748	166.922	166.871	166.695	165.416	166.473	165.815
"NEE"	"500"	13900.000	09/30/2018	0.100	477.105	233.000	-1048.000	6309.000	473.100	471.100	470.700	470.300	469.400	467.900	467.500	467.300
"NEM"	"500"	12547.000	09/30/2018	0.200	531.329	1072.000	147.000	1838.000	533.000	533.000	534.000	533.000	533.000	533.000	532.000	530.000
"NFLX"	"500"	5400.000	09/30/2018	0.000	428.439	41.600	1332.100	-1933.400	435.809	435.097	434.174	433.121	432.404	431.396	430.600	429.746
"NFX"	"500"	1010.000	09/30/2018	0.500	199.247	32.000	-168.000	1398.000	200.000	200.000	200.000	199.000	199.000	199.000	199.000	199.000
"NI"	"500"	8175.000	09/30/2018	0.200	362.039	102.700	24.900	1139.800	363.900	354.200	338.000	337.500	331.139	325.100	323.700	322.885
"NKE"	"500"	73100.000	08/31/2018	1.200	1262.150	1101.000	-131.000	5681.000	1594.000	1605.500	1623.500	1627.000	1639.100	1646.700	1653.100	1659.100
"NKTR"	"500"	509.000	09/30/2018	0.900	171.736	7.900	184.300	755.400	172.698	171.378	160.884	158.353	156.411	155.352	153.666	149.139
"NLSN"	"500"	46000.000	09/30/2018	0.300	353.479	130.000	-216.000	1018.000	354.993	355.774	356.461	356.214	356.427	356.830	357.400	357.411
"NOC"	"500"	70000.000	09/30/2018	0.100	172.693	1064.000	-650.000	3057.000	174.100	174.500	174.300	174.100	174.200	174.500	174.800	176.200
"NOV"	"500"	31321.000	09/30/2018	0.200	382.148	238.000	-429.000	621.000	379.000	378.000	377.000	377.000	377.000	377.000	376.000	379.000
"NRG"	"500"	5940.000	09/30/2018	0.500	287.851	703.000	210.000	1415.000	299.000	304.000	318.000	317.000	317.000	317.000	316.000	319.000
"NSC"	"500"	27110.000	09/30/2018	0.000	272.068	1734.000	93.000	3672.000	275.500	281.300	283.500	285.200	287.100	289.000	290.300	297.500
"NTAP"	"500"	10300.000	10/26/2018	0.100	251.420	187.000	-1176.000	1405.000	258.000	262.000	265.000	268.000	269.000	270.000	270.000	274.000
"NTRS"	"500"	18100.000	09/30/2018	0.300	220.237	66.900	-189.500	2159.100	222.443	224.208	225.681	226.775	228.011	229.197	229.060	227.639
"NUE"	"500"	25100.000	09/29/2018	0.400	309.953	796.900	794.200	2029.400	315.913	316.921	318.704	319.201	320.096	320.175	320.224	319.920
"NVDA"	"500"	11528.000	10/28/2018	0.400	584.099	813.000	-2081.000	4203.000	609.000	607.000	606.000	605.000	603.000	597.000	592.000	556.000
"NWL"	"500"	49000.000	09/30/2018	0.400	463.593	368.800	931.200	-220.100	471.000	476.050	486.150	487.900	490.400	488.350	484.250	490.300
"NWSA"	"500"	28000.000	09/30/2018	0.000	503.796	435.000	9.000	874.000	583.900	583.000	582.800	582.700	582.300	582.000	581.600	581.400
"O"	"500"	154.000	09/30/2018	0.100	294.411	25.800	6.300	925.600	290.664	284.929	283.917	282.110	275.512	272.588	263.341	258.407
"OKE"	"500"	2470.000	09/30/2018	0.200	409.014	1491.600	72.800	1895.900	412.117	411.946	409.676	385.584	380.907	211.785	211.619	211.128
"OMC"	"500"	77300.000	09/30/2018	0.300	222.161	163.900	256.100	1941.300	224.800	226.800	230.200	231.400	231.200	232.100	234.600	236.400
"ORCL"	"500"	137000.000	08/31/2018	30.000	2650.071	1646.000	-2866.000	15542.000	3904.000	4046.000	4122.000	4160.000	4156.000	4130.000	4107.000	4104.000
"ORLY"	"500"	45440.000	09/30/2018	0.300	78.352	468.600	2.700	1658.300	80.593	81.733	83.530	84.781	86.947	90.030	92.001	93.806
"OXY"	"500"	11000.000	09/30/2018	0.100	753.611	730.000	1148.000	6590.000	761.700	765.700	765.600	765.700	765.500	764.900	764.400	764.100
"PAYX"	"500"	14500.000	08/31/2018	10.700	320.149	40.200	205.700	1206.500	359.100	358.700	359.200	359.100	358.900	359.200	359.000	360.200
"PBCT"	"500"	5188.000	09/30/2018	0.000	374.779	15.400	-178.600	661.500	341.400	340.700	339.800	338.400	336.900	336.600	308.800	305.200
"PCAR"	"500"	25000.000	09/30/2018	1.400	342.010	462.000	600.700	2820.500	350.700	351.700	352.500	352.500	351.900	351.800	351.600	351.100
"PCG"	"500"	23000.000	09/30/2018	0.100	517.554	6295.000	239.000	5476.000	517.000	516.000	515.000	515.000	513.000	511.000	508.000	505.000
"PEG"	"500"	12945.000	09/30/2018	0.100	504.819	138.000	-174.000	3019.000	504.000	504.000	504.000	505.000	505.000	505.000	505.000	505.000
"PEP"	"500"	263000.000	09/08/2018	0.100	1408.711	3073.000	1728.000	8639.000	1414.000	1417.000	1420.000	1419.000	1425.000	1428.000	1428.000	1427.000
"PFE"	"500"	90200.000	09/30/2018	0.100	5796.581	120.000	780.000	17829.000	5875.000	5866.000	5957.000	5964.000	5951.000	5958.000	6006.000	6071.000
"PFG"	"500"	15378.000	09/30/2018	0.400	282.285	104.900	131.700	4273.200	284.900	286.400	289.400	289.200	289.300	288.900	288.300	288.200
