Market_and_Exchange_Names	As_of_Date_In_Form_YYMMDD	Report_Date_as_MM_DD_YYYY	CFTC_Contract_Market_Code	CFTC_Market_Code	CFTC_Region_Code	CFTC_Commodity_Code	Open_Interest_All	Dealer_Positions_Long_All	Dealer_Positions_Short_All	Dealer_Positions_Spread_All	Asset_Mgr_Positions_Long_All	Asset_Mgr_Positions_Short_All	Asset_Mgr_Positions_Spread_All	Lev_Money_Positions_Long_All	Lev_Money_Positions_Short_All	Lev_Money_Positions_Spread_All	Other_Rept_Positions_Long_All	Other_Rept_Positions_Short_All	Other_Rept_Positions_Spread_All	Tot_Rept_Positions_Long_All	Tot_Rept_Positions_Short_All	NonRept_Positions_Long_All	NonRept_Positions_Short_All	Change_in_Open_Interest_All	Change_in_Dealer_Long_All	Change_in_Dealer_Short_All	Change_in_Dealer_Spread_All	Change_in_Asset_Mgr_Long_All	Change_in_Asset_Mgr_Short_All	Change_in_Asset_Mgr_Spread_All	Change_in_Lev_Money_Long_All	Change_in_Lev_Money_Short_All	Change_in_Lev_Money_Spread_All	Change_in_Other_Rept_Long_All	Change_in_Other_Rept_Short_All	Change_in_Other_Rept_Spread_All	Change_in_Tot_Rept_Long_All	Change_in_Tot_Rept_Short_All	Change_in_NonRept_Long_All	Change_in_NonRept_Short_All	Pct_of_Open_Interest_All	Pct_of_OI_Dealer_Long_All	Pct_of_OI_Dealer_Short_All	Pct_of_OI_Dealer_Spread_All	Pct_of_OI_Asset_Mgr_Long_All	Pct_of_OI_Asset_Mgr_Short_All	Pct_of_OI_Asset_Mgr_Spread_All	Pct_of_OI_Lev_Money_Long_All	Pct_of_OI_Lev_Money_Short_All	Pct_of_OI_Lev_Money_Spread_All	Pct_of_OI_Other_Rept_Long_All	Pct_of_OI_Other_Rept_Short_All	Pct_of_OI_Other_Rept_Spread_All	Pct_of_OI_Tot_Rept_Long_All	Pct_of_OI_Tot_Rept_Short_All	Pct_of_OI_NonRept_Long_All	Pct_of_OI_NonRept_Short_All	Traders_Tot_All	Traders_Dealer_Long_All	Traders_Dealer_Short_All	Traders_Dealer_Spread_All	Traders_Asset_Mgr_Long_All	Traders_Asset_Mgr_Short_All	Traders_Asset_Mgr_Spread_All	Traders_Lev_Money_Long_All	Traders_Lev_Money_Short_All	Traders_Lev_Money_Spread_All	Traders_Other_Rept_Long_All	Traders_Other_Rept_Short_All	Traders_Other_Rept_Spread_All	Traders_Tot_Rept_Long_All	Traders_Tot_Rept_Short_All	Conc_Gross_LE_4_TDR_Long_All	Conc_Gross_LE_4_TDR_Short_All	Conc_Gross_LE_8_TDR_Long_All	Conc_Gross_LE_8_TDR_Short_All	Conc_Net_LE_4_TDR_Long_All	Conc_Net_LE_4_TDR_Short_All	Conc_Net_LE_8_TDR_Long_All	Conc_Net_LE_8_TDR_Short_All	Contract_Units	CFTC_SubGroup_Code	FutOnly_or_Combined
DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE	190409	4-9-2019	124606	CBT 	00	124 	24691	1717	19796	0	20650	1346	592	370	1862	0	0	452	0	23329	24048	1362	643	114	-500	585	0	629	0	-33	0	-295	0	0	0	0	96	257	18	-143	100	7	80.2	0	83.6	5.5	2.4	1.5	7.5	0	0	1.8	0	94.5	97.4	5.5	2.6	26		8	0	11					0	0		0	15	14	68.7	68.8	83.5	89.5	68.7	68.8	82.6	88.5	($100 X DJ US REAL ESTATE INDEX)	F20	Combined
DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE	190402	4-2-2019	124606	CBT 	00	124 	24577	2217	19211	0	20021	1346	625	370	2157	0	0	452	0	23233	23791	1344	786	2452	-300	1392	0	2789	-121	189	-269	920	0	0	0	0	2409	2380	43	72	100	9	78.2	0	81.5	5.5	2.5	1.5	8.8	0	0	1.8	0	94.5	96.8	5.5	3.2	25		7	0	11					0	0		0	15	13	66.3	69.5	82.5	89.7	66.3	69.5	81.4	88.7	($100 X DJ US REAL ESTATE INDEX)	F20	Combined
DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE	190326	3-26-2019	124606	CBT 	00	124 	22125	2517	17819	0	17232	1467	436	639	1237	0	0	452	0	20824	21411	1301	714	-77	375	-92	0	-681	14	-14	269	-21	0	0	0	0	-51	-113	-26	36	100	11.4	80.5	0	77.9	6.6	2	2.9	5.6	0	0	2	0	94.1	96.8	5.9	3.2	24		5	0	11					0	0		0	17	10	62.2	75.1	80.3	95.4	62.2	75.1	79.4	94.8	($100 X DJ US REAL ESTATE INDEX)	F20	Combined
DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE	190319	3-19-2019	124606	CBT 	00	124 	22202	2142	17911	0	17913	1453	450	370	1258	0	0	452	0	20875	21524	1327	678	-14430	-10017	-9767	-3256	-468	764	32	370	-1178	0	0	6	0	-13339	-13399	-1091	-1031	100	9.6	80.7	0	80.7	6.5	2	1.7	5.7	0	0	2	0	94	96.9	6	3.1	23		5	0	11					0	0		0	16	10	64.3	75.3	80.7	95.5	64.3	75.3	80.1	94.9	($100 X DJ US REAL ESTATE INDEX)	F20	Combined
DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE	190312	3-12-2019	124606	CBT 	00	124 	36632	12159	27678	3256	18381	689	418	0	2436	0	0	446	0	34214	34923	2418	1709	4063	-542	459	3256	745	-804	81	-360	249	0	0	0	0	3180	3241	883	822	100	33.2	75.6	8.9	50.2	1.9	1.1	0	6.6	0	0	1.2	0	93.4	95.3	6.6	4.7	24		7		11			0		0	0		0	15	14	74.5	73.9	86.7	88.8	67.8	73.2	79.3	83.1	($100 X DJ US REAL ESTATE INDEX)	F20	Combined
DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE	190305	3-5-2019	124606	CBT 	00	124 	32569	12701	27219	0	17636	1493	337	360	2187	0	0	446	0	31034	31682	1535	887	1078	2192	566	0	-582	204	-207	0	28	0	0	0	0	1403	591	-325	487	100	39	83.6	0	54.1	4.6	1	1.1	6.7	0	0	1.4	0	95.3	97.3	4.7	2.7	22		6	0	10					0	0		0	14	11	75.6	82.2	89.6	95.1	75.6	82.2	88.9	94.9	($100 X DJ US REAL ESTATE INDEX)	F20	Combined
DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE	190226	2-26-2019	124606	CBT 	00	124 	31491	10509	26653	0	18218	1289	544	360	2159	0	0	446	0	29631	31091	1860	400	245	250	790	0	-290	71	-82	0	-356	0	0	0	0	-122	423	367	-178	100	33.4	84.6	0	57.9	4.1	1.7	1.1	6.9	0	0	1.4	0	94.1	98.7	5.9	1.3	23		7	0	10					0	0		0	14	12	73.1	84.9	87.7	95.5	73.1	84.9	87.1	94.6	($100 X DJ US REAL ESTATE INDEX)	F20	Combined
DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE	190219	2-19-2019	124606	CBT 	00	124 	31246	10259	25863	0	18508	1218	626	360	2515	0	0	446	0	29753	30668	1493	578	1259	-297	1204	0	1302	-40	220	-45	70	0	0	0	0	1180	1454	79	-195	100	32.8	82.8	0	59.2	3.9	2	1.2	8	0	0	1.4	0	95.2	98.2	4.8	1.8	25		7	0	11					0	0		0	15	13	73.6	84.9	87.7	94.6	73.6	84.9	87	93.4	($100 X DJ US REAL ESTATE INDEX)	F20	Combined
DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE	190212	2-12-2019	124606	CBT 	00	124 	29987	10556	24659	0	17206	1258	406	405	2445	0	0	446	0	28573	29214	1414	773	-248	0	0	0	-67	0	-84	0	-95	0	0	0	0	-151	-179	-97	-69	100	35.2	82.2	0	57.4	4.2	1.4	1.4	8.2	0	0	1.5	0	95.3	97.4	4.7	2.6	23		4	0	11					0	0		0	16	9	74.5	88.3	87.4	97.1	74.5	88.3	87.4	96.1	($100 X DJ US REAL ESTATE INDEX)	F20	Combined
DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE	190205	2-5-2019	124606	CBT 	00	124 	30235	10556	24659	0	17273	1258	490	405	2540	0	0	446	0	28724	29393	1511	842	627	-574	-106	0	1250	-135	135	0	606	0	0	0	0	811	500	-184	127	100	34.9	81.6	0	57.1	4.2	1.6	1.3	8.4	0	0	1.5	0	95	97.2	5	2.8	22		4	0	10					0	0		0	15	9	73.9	87.9	88.2	96.7	73.9	87.9	87.6	95.6	($100 X DJ US REAL ESTATE INDEX)	F20	Combined
DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE	190129	1-29-2019	124606	CBT 	00	124 	29608	11130	24765	0	16023	1393	355	405	1934	0	0	446	0	27913	28893	1695	715	142	1250	82	0	-1307	241	-301	0	-385	0	0	0	0	-358	-363	500	505	100	37.6	83.6	0	54.1	4.7	1.2	1.4	6.5	0	0	1.5	0	94.3	97.6	5.7	2.4	21	4	4	0	9					0	0		0	15	8	72.4	89.1	87.7	97.6	72.4	89.1	87.1	96.4	($100 X DJ US REAL ESTATE INDEX)	F20	Combined
DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE	190122	1-22-2019	124606	CBT 	00	124 	29466	9880	24683	0	17330	1152	656	405	2319	0	0	446	0	28271	29256	1195	210	-77	1952	0	0	-1851	211	-266	-213	-33	0	0	0	0	-378	-88	301	11	100	33.5	83.8	0	58.8	3.9	2.2	1.4	7.9	0	0	1.5	0	95.9	99.3	4.1	0.7	23	4	5	0	10					0	0		0	16	10	72	88	87.3	98.5	72	88	86.7	97.1	($100 X DJ US REAL ESTATE INDEX)	F20	Combined
DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE	190115	1-15-2019	124606	CBT 	00	124 	29543	7928	24683	0	19181	941	922	618	2352	0	0	446	0	28649	29344	894	199	-2795	897	-2053	0	-3458	-42	45	-20	-195	0	0	0	0	-2536	-2245	-259	-550	100	26.8	83.5	0	64.9	3.2	3.1	2.1	8	0	0	1.5	0	97	99.3	3	0.7	25	4	5	0	11					0	0		0	18	10	68.7	87.9	86.6	98.4	68.7	87.9	85.4	96.2	($100 X DJ US REAL ESTATE INDEX)	F20	Combined
DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE	190108	1-8-2019	124606	CBT 	00	124 	32338	7031	26736	0	22639	983	877	638	2547	0	0	446	0	31185	31589	1153	749	-50	-17	1678	0	1136	-241	-1328	233	-152	0	0	0	0	24	-43	-74	-7	100	21.7	82.7	0	70	3	2.7	2	7.9	0	0	1.4	0	96.4	97.7	3.6	2.3	24		6	0	11					0	0		0	16	11	70.4	83.7	87.5	95.6	70.4	83.7	86.8	93.7	($100 X DJ US REAL ESTATE INDEX)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190514	5-14-2019	13874+	CME 	00	138 	812638	59399	140576	50824	268439	124928	69513	49078	76156	180149	22175	58371	23090	722667	723606	89971	89032	14101	-302	-6132	4217	-5770	1797	-656	-7092	2490	15327	7613	-1967	2157	15493	17233	-1392	-3132	100	7.3	17.3	6.3	33	15.4	8.6	6	9.4	22.2	2.7	7.2	2.8	88.9	89	11.1	11	647	36	33	48	176	100	150	78	111	103	63	49	66	502	512	12.5	15.3	20.4	25	6.9	11.6	12	19	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190507	5-7-2019	13874+	CME 	00	138 	798537	59701	146708	46607	274209	123131	70169	56169	73666	164823	14562	60338	20933	707174	706373	91363	92164	33310	3549	-8878	6299	-9043	-644	7923	-6393	-5973	29446	-1219	1627	1600	32164	31401	1146	1910	100	7.5	18.4	5.8	34.3	15.4	8.8	7	9.2	20.6	1.8	7.6	2.6	88.6	88.5	11.4	11.5	620	33	38	47	171	95	137	84	95	104	53	50	58	491	475	11.5	14.8	19.1	24.9	7.3	11.9	12.8	19.8	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190430	4-30-2019	13874+	CME 	00	138 	765227	56152	155585	40308	283252	123775	62246	62562	79639	135376	15781	58711	19333	675010	674973	90217	90254	-6270	-3564	426	2771	694	1090	1565	559	-3969	-8455	-259	1419	1941	-4749	-3211	-1522	-3059	100	7.3	20.3	5.3	37	16.2	8.1	8.2	10.4	17.7	2.1	7.7	2.5	88.2	88.2	11.8	11.8	611	32	36	46	168	91	130	84	95	100	54	50	51	485	453	10.1	14.6	18	24.7	7.9	11.8	13.7	20.1	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190423	4-23-2019	13874+	CME 	00	138 	771497	59716	155159	37537	282559	122685	60680	62003	83608	143831	16040	57292	17392	679758	678184	91739	93313	8835	-20	3895	2833	2823	4531	-608	6690	-78	-6054	-244	-170	-1118	4302	3231	4533	5605	100	7.7	20.1	4.9	36.6	15.9	7.9	8	10.8	18.6	2.1	7.4	2.3	88.1	87.9	11.9	12.1	617	33	35	43	170	90	131	82	99	101	55	52	55	488	459	11	14.6	18.7	24.8	7.6	11.7	13.2	20.1	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190416	4-16-2019	13874+	CME 	00	138 	762662	59736	151264	34704	279735	118154	61289	55313	83686	149885	16284	57462	18510	675456	674954	87205	87708	30102	-1063	9636	4001	6272	36	-730	3118	2179	10753	1046	376	-390	23008	25863	7094	4240	100	7.8	19.8	4.6	36.7	15.5	8	7.3	11	19.7	2.1	7.5	2.4	88.6	88.5	11.4	11.5	626	33	37	41	170	90	132	86	99	108	57	53	58	502	463	10.9	14.5	18.7	24.4	7.4	11.7	13.1	19.8	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190409	4-9-2019	13874+	CME 	00	138 	732559	60800	141628	30703	273464	118117	62018	52195	81508	139132	15238	57085	18899	652448	649091	80111	83469	19313	5038	5284	2429	-509	-4179	791	2480	1217	12522	501	2721	1903	25154	22688	-5842	-3375	100	8.3	19.3	4.2	37.3	16.1	8.5	7.1	11.1	19	2.1	7.8	2.6	89.1	88.6	10.9	11.4	620	30	39	41	169	91	134	79	100	108	56	55	54	494	463	11	14.3	18.8	24	7.7	11.4	13.9	19.3	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190402	4-2-2019	13874+	CME 	00	138 	713247	55762	136344	28274	273972	122296	61227	49715	80291	126610	14737	54364	16997	627294	626403	85953	86844	7285	5835	1445	823	1858	1384	462	2221	10140	-4749	-298	-776	-248	5905	8481	1380	-1196	100	7.8	19.1	4	38.4	17.1	8.6	7	11.3	17.8	2.1	7.6	2.4	87.9	87.8	12.1	12.2	613	32	37	42	167	99	134	77	99	104	55	46	50	483	460	10.9	14.1	18.9	23.8	8	11.7	14.2	19.5	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190326	3-26-2019	13874+	CME 	00	138 	705961	49926	134899	27451	272114	120912	60765	47494	70150	131359	15034	55140	17245	621389	617922	84572	88039	15071	3997	11372	-100	-6311	-6376	815	1709	-9367	7382	-566	1270	2099	9026	7094	6046	7977	100	7.1	19.1	3.9	38.5	17.1	8.6	6.7	9.9	18.6	2.1	7.8	2.4	88	87.5	12	12.5	604	33	37	39	166	95	133	77	94	99	52	49	53	469	459	11.4	14.2	19.5	24.1	8.1	11.9	14	19.8	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190319	3-19-2019	13874+	CME 	00	138 	690890	45929	123528	27551	278425	127289	59950	45785	79517	123977	15601	53870	15146	612364	610828	78526	80062	-122124	6702	17236	-70826	20057	4132	-13033	-7267	2501	-38828	77	-729	-481	-103598	-100028	-18526	-22096	100	6.6	17.9	4	40.3	18.4	8.7	6.6	11.5	17.9	2.3	7.8	2.2	88.6	88.4	11.4	11.6	613	27	42	40	160	104	130	75	108	104	53	43	51	470	468	11.1	14.2	19.3	23.6	8.3	11.9	14.5	18.4	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190312	3-12-2019	13874+	CME 	00	138 	813014	39227	106292	98377	258368	123157	72983	53052	77016	162805	15523	54599	15627	715962	710855	97052	102159	55958	-8890	5508	28254	2986	-5964	11416	-4032	-8005	19541	-733	-2008	104	48645	48845	7313	7113	100	4.8	13.1	12.1	31.8	15.1	9	6.5	9.5	20	1.9	6.7	1.9	88.1	87.4	11.9	12.6	618	32	38	56	156	105	141	73	109	116	61	43	58	498	491	10.7	12.7	18	21	6.7	10	11.9	15.1	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190305	3-5-2019	13874+	CME 	00	138 	757056	48117	100783	70123	255382	129121	61567	57083	85021	143265	16257	56607	15523	667317	662010	89739	95046	-53408	-1451	-2180	-12810	-887	-3130	-3555	3122	824	-18334	456	3024	-743	-34202	-36903	-19207	-16505	100	6.4	13.3	9.3	33.7	17.1	8.1	7.5	11.2	18.9	2.1	7.5	2.1	88.1	87.4	11.9	12.6	625	32	37	46	164	103	140	82	101	105	60	46	55	486	485	10.7	13.5	18.4	22.5	7.1	10.5	12.8	16.1	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190226	2-26-2019	13874+	CME 	00	138 	810464	49568	102964	82932	256269	132250	65123	53961	84197	161598	15800	53583	16266	701518	698913	108946	111551	15004	-6828	8147	9579	10063	-8307	-138	3012	4566	7599	-1135	2252	-7860	14293	15839	711	-835	100	6.1	12.7	10.2	31.6	16.3	8	6.7	10.4	19.9	1.9	6.6	2	86.6	86.2	13.4	13.8	632	32	40	42	167	103	139	82	103	104	58	47	61	495	483	11.1	13.3	18.5	22.1	6.6	9.5	11.9	15	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190219	2-19-2019	13874+	CME 	00	138 	795461	56396	94817	73353	246207	140557	65260	50949	79631	153999	16935	51331	24126	687226	683075	108235	112386	-14811	3654	-3198	-5082	-15	1417	-2588	925	8375	-16576	-179	90	-904	-20765	-18466	5954	3655	100	7.1	11.9	9.2	31	17.7	8.2	6.4	10	19.4	2.1	6.5	3	86.4	85.9	13.6	14.1	628	38	35	49	166	107	140	71	111	105	58	42	54	499	477	11.2	12.9	19	22.1	6.8	9.7	12	15.2	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190212	2-12-2019	13874+	CME 	00	138 	810271	52742	98015	78436	246222	139139	67848	50024	71256	170575	17114	51241	25030	707990	701540	102281	108731	8793	4856	-5384	1320	-941	6657	-213	-4318	-8065	7160	-92	837	1214	8987	3527	-194	5265	100	6.5	12.1	9.7	30.4	17.2	8.4	6.2	8.8	21.1	2.1	6.3	3.1	87.4	86.6	12.6	13.4	624	39	35	47	166	104	140	72	107	106	53	48	52	494	475	11.4	12.7	19.5	22.1	6.9	9.6	11.9	14.7	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190205	2-5-2019	13874+	CME 	00	138 	801479	47886	103399	77115	247163	132482	68060	54341	79322	163416	17206	50403	23816	699004	698013	102475	103466	-4578	7357	-29932	958	-4824	4141	-2598	-965	14316	-3224	-1422	7319	-1367	-6084	-10386	1507	5809	100	6	12.9	9.6	30.8	16.5	8.5	6.8	9.9	20.4	2.1	6.3	3	87.2	87.1	12.8	12.9	625	39	36	43	161	104	137	77	108	101	53	47	53	484	475	10.9	12.6	19.2	22.1	7.2	10.1	12.4	15.1	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190129	1-29-2019	13874+	CME 	00	138 	806056	40529	133331	76157	251986	128341	70658	55306	65006	166640	18628	43084	25183	705088	708399	100968	97657	-7768	-295	2697	1051	-6566	-3656	1968	7395	-364	-13350	109	4845	-626	-10313	-7434	2545	-334	100	5	16.5	9.4	31.3	15.9	8.8	6.9	8.1	20.7	2.3	5.3	3.1	87.5	87.9	12.5	12.1	625	34	38	41	176	95	137	75	111	105	53	42	47	495	460	11.6	12.3	20.2	21.9	7.4	9.8	12.3	15.8	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190122	1-22-2019	13874+	CME 	00	138 	813824	40825	130634	75106	258552	131997	68690	47912	65370	179989	18519	38240	25808	715400	715833	98424	97991	-12722	3130	-6003	-674	-4027	-3380	-1518	5530	5101	-9382	-4412	1056	306	-11047	-14494	-1675	1772	100	5	16.1	9.2	31.8	16.2	8.4	5.9	8	22.1	2.3	4.7	3.2	87.9	88	12.1	12	628	29	40	38	166	102	133	66	121	101	59	44	53	482	471	12.4	12.8	21	22.8	7.3	9.6	12.8	15.1	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190115	1-15-2019	13874+	CME 	00	138 	826546	37695	136636	75780	262579	135377	70208	42381	60269	189372	22931	37184	25502	726447	730327	100099	96219	22000	7003	-17235	14701	171	469	-1796	-2070	8635	8476	-5879	2963	-73	20534	16140	1466	5860	100	4.6	16.5	9.2	31.8	16.4	8.5	5.1	7.3	22.9	2.8	4.5	3.1	87.9	88.4	12.1	11.6	625	34	38	40	166	103	133	65	112	104	55	51	52	492	462	12.5	12.8	21	22.7	7.3	9.2	12.8	15	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE	190108	1-8-2019	13874+	CME 	00	138 	804546	30692	153872	61079	262408	134908	72004	44451	51633	180896	28810	34221	25575	705913	714187	98633	90359	7247	-1600	-17421	10890	841	-5771	-2363	-13929	-2147	13748	-1148	-1283	-1443	4996	-5791	2251	13038	100	3.8	19.1	7.6	32.6	16.8	8.9	5.5	6.4	22.5	3.6	4.3	3.2	87.7	88.8	12.3	11.2	620	29	44	39	162	108	134	78	98	105	59	42	52	490	460	12.5	12.5	21.3	22.6	7.9	9.8	13	16.7	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	190514	5-14-2019	138741	CME 	00	138 	65866	9047	19251	2072	3929	1229	1505	5885	9963	17663	26	64	569	40696	52316	25170	13550	-3631	274	141	-458	172	-423	-1668	1385	920	-921	-115	62	42	-1289	-2305	-2342	-1326	100	13.7	29.2	3.1	6	1.9	2.3	8.9	15.1	26.8	0	0.1	0.9	61.8	79.4	38.2	20.6	50	4	11	6				8	15	19	5			39	39	20.3	25.8	35.1	39.9	15.7	21.4	25.7	33	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	190507	5-7-2019	138741	CME 	00	138 	69497	8773	19110	2530	3757	1652	3173	4500	9043	18584	141	3	527	41985	54621	27512	14876	-3554	305	-3010	207	-9	-407	-1974	-3685	884	978	31	-39	168	-3977	-3192	423	-362	100	12.6	27.5	3.6	5.4	2.4	4.6	6.5	13	26.7	0.2	0	0.8	60.4	78.6	39.6	21.4	53	4	12	5				7	16	21	7		6	41	45	19.7	24.1	34.4	39.4	14.5	19.3	23.5	30.2	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	190430	4-30-2019	138741	CME 	00	138 	73051	8468	22120	2322	3766	2059	5147	8184	8159	17606	110	42	358	45962	57813	27089	15238	7929	3586	2576	-87	-3	-563	2071	-249	2750	2737	2	-41	137	8195	9580	-266	-1651	100	11.6	30.3	3.2	5.2	2.8	7	11.2	11.2	24.1	0.2	0.1	0.5	62.9	79.1	37.1	20.9	54	4	12	5				8	16	21	6		6	41	46	21.9	27	35.9	43.2	15.3	20.7	25.6	31.2	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	190423	4-23-2019	138741	CME 	00	138 	65122	4882	19543	2409	3769	2623	3076	8433	5409	14868	108	83	222	37767	48233	27355	16889	1150	441	1711	-154	-21	561	636	387	963	-2683	-156	53	-9	-1559	1079	2709	71	100	7.5	30	3.7	5.8	4	4.7	12.9	8.3	22.8	0.2	0.1	0.3	58	74.1	42	25.9	52	4	10	5				10	13	21	5	5	6	41	44	22.9	27.2	37.6	42.5	16.9	23.3	25	33.5	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	190416	4-16-2019	138741	CME 	00	138 	63972	4441	17833	2562	3790	2061	2441	8046	4446	17551	264	29	231	39327	47155	24645	16817	9959	670	3259	266	79	152	-78	949	2547	3176	85	7	-55	5093	9275	4866	684	100	6.9	27.9	4	5.9	3.2	3.8	12.6	7	27.4	0.4	0	0.4	61.5	73.7	38.5	26.3	54	4	10	5				10	15	21	7		6	41	46	22.2	26	37.7	41.4	16.7	22.7	23.2	31.2	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	190409	4-9-2019	138741	CME 	00	138 	54013	3771	14574	2296	3711	1909	2519	7097	1899	14375	179	22	286	34233	37880	19780	16133	3992	609	-105	107	0	-122	697	3603	900	3256	28	1	-21	8278	4713	-4286	-721	100	7	27	4.3	6.9	3.5	4.7	13.1	3.5	26.6	0.3	0	0.5	63.4	70.1	36.6	29.9	50	4	9	6				12	11	19	7		6	39	43	24.3	29.7	40.8	45.3	17.8	23.7	24.8	31.4	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	190402	4-2-2019	138741	CME 	00	138 	50021	3162	14679	2190	3711	2032	1822	3494	998	11119	151	20	307	25955	33167	24066	16854	5072	958	1771	290	48	625	547	-1258	-204	1335	11	4	158	2088	4524	2984	548	100	6.3	29.3	4.4	7.4	4.1	3.6	7	2	22.2	0.3	0	0.6	51.9	66.3	48.1	33.7	44	4	9	6				12	7	17	6			35	36	18.8	28.7	34.3	43.9	13.6	24.5	19	32.8	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	190326	3-26-2019	138741	CME 	00	138 	44949	2204	12908	1900	3663	1407	1275	4752	1203	9784	140	16	149	23867	28642	21082	16307	5149	1621	6125	-778	0	-354	-161	-23	369	345	-13	-4	1	992	5542	4157	-393	100	4.9	28.7	4.2	8.1	3.1	2.8	10.6	2.7	21.8	0.3	0	0.3	53.1	63.7	46.9	36.3	42	5	6	6				10	10	18	5		5	37	35	19	30.3	34.1	45.2	15.5	27.6	21.6	32.5	(S&P 500 INDEX X $250.00)	F20	Combined
S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE	190319	3-19-2019	138741	CME 	00	138 	39800	583	6784	2678	3663	1761	1436	4775	834	9439	153	21	147	22875	23100	16925	16700	-29410	-8337	-8233	-5394	-31	492	176	-4472	-1173	-6121	29	3	-85	-24236	-20336	-5174	-9074	100	1.5	17	6.7	9.2	4.4	3.6	12	2.1	23.7	0.4	0.1	0.4	57.5	58	42.5	42	42	4	6	5				12	9	17	6		5	35	35	21.5	27.5	38.1	42.7	17.5	20.3	22	22.8	(S&P 500 INDEX X $250.00)	F20	Combined
